ERR868478,[2021-07-01 23:37:00.172] [jointLog] [info] Mapping rate = 0.193643%
ERR868480,[2021-07-02 00:11:20.488] [jointLog] [info] Mapping rate = 0.21689%
ERR868485,[2021-07-01 23:54:37.104] [jointLog] [info] Mapping rate = 0.240106%
ERR868486,[2021-07-01 23:54:39.581] [jointLog] [info] Mapping rate = 0.256731%
ERR868489,[2021-07-01 23:50:01.564] [jointLog] [info] Mapping rate = 0.228275%
ERR868493,[2021-07-01 23:49:46.792] [jointLog] [info] Mapping rate = 0.269616%
ERR868497,[2021-07-01 22:58:08.517] [jointLog] [info] Mapping rate = 0.193487%
ERR868498,[2021-07-01 23:29:07.820] [jointLog] [info] Mapping rate = 0.287702%
ERR868499,[2021-07-01 23:43:35.055] [jointLog] [info] Mapping rate = 0.170646%
ERR868500,[2021-07-02 00:02:22.822] [jointLog] [info] Mapping rate = 0.198418%
ERR868501,[2021-07-02 00:02:26.820] [jointLog] [info] Mapping rate = 0.271168%
ERR868502,[2021-07-01 22:58:22.307] [jointLog] [info] Mapping rate = 0.199283%
ERR868503,[2021-07-01 23:47:29.525] [jointLog] [info] Mapping rate = 0.242257%
ERR868504,[2021-07-01 23:47:33.834] [jointLog] [info] Mapping rate = 0.17282%
ERR868507,[2021-07-01 23:50:46.829] [jointLog] [info] Mapping rate = 0.754456%
ERR868508,[2021-07-01 23:50:57.579] [jointLog] [info] Mapping rate = 0.382827%
ERR868513,[2021-07-01 23:46:38.265] [jointLog] [info] Mapping rate = 0.000155841%
ERR873964,
